Id;TasaInteres; saldo_sol ;Edad;EstadoCivil;REGION;CrossSell;ratio.ant;Fuga
4751;4,16;34110,79;59;Div.Sol.Viu;LIMA_CALLAO;4;0,57;0
4752;4,16;4384,98;44;Cas.Conv;LIMA_CALLAO;2;0,98;0
4753;4,16;2258,79;41;Cas.Conv;NORTE.SUR;2;1;0
4754;4,88;1203,66;44;Cas.Conv;LIMA_CALLAO;2;0,23;0
4755;4,16;4076,57;56;Div.Sol.Viu;NORTE.SUR;1;1;0
4756;4,88;1340,59;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4757;4,16;15022,36;64;Div.Sol.Viu;LIMA_CALLAO;3;0,33;0
4758;4,16;1913,19;51;Cas.Conv;NORTE.SUR;1;0,99;0
4759;4,16;5403,03;52;Div.Sol.Viu;NORTE.SUR;1;1;0
4760;4,16;4162,72;39;Div.Sol.Viu;NORTE.SUR;2;1;0
4761;4,88;7886,24;27;Div.Sol.Viu;NORTE.SUR;1;1;0
4762;4,88;933,02;42;Cas.Conv;LIMA_CALLAO;2;0,67;0
4763;4,16;4736,29;45;Div.Sol.Viu;NORTE.SUR;1;1;0
4764;4,16;3799,63;53;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4765;4,16;725,22;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4766;4,16;8490,35;50;Cas.Conv;LIMA_CALLAO;1;1;0
4767;4,88;637,04;37;Div.Sol.Viu;NORTE.SUR;1;1;0
4768;4,88;8625,23;48;Div.Sol.Viu;LIMA_CALLAO;5;0,94;0
4769;4,16;23065,82;37;Cas.Conv;NORTE.SUR;2;1;0
4770;4,16;6610,97;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4771;4,16;509,57;27;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4772;4,88;1098,89;38;Div.Sol.Viu;NORTE.SUR;1;1;0
4773;4,16;9798,01;40;Div.Sol.Viu;LIMA_CALLAO;1;0,53;0
4775;4,16;1486,16;28;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4776;4,16;24597,71;48;Cas.Conv;CENTRO;4;0,31;0
4777;4,16;3156,34;45;Cas.Conv;NORTE.SUR;2;1;0
4778;4,16;1128,76;59;Cas.Conv;NORTE.SUR;1;0,68;0
4779;4,16;11812,95;44;Cas.Conv;LIMA_CALLAO;1;0,34;0
4781;4,16;4291,91;37;Div.Sol.Viu;NORTE.SUR;1;1;0
4782;4,16;6999,35;45;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4783;4,88;1146,78;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4784;4,16;633,29;32;Div.Sol.Viu;CENTRO;1;1;0
4785;4,16;524,71;46;Div.Sol.Viu;NORTE.SUR;1;1;0
4787;4,16;1431,97;44;Div.Sol.Viu;NORTE.SUR;1;1;0
4788;4,16;3121,14;40;Cas.Conv;CENTRO;1;1;0
4789;4,16;4907,2;34;Div.Sol.Viu;LIMA_CALLAO;2;0,38;0
4790;4,16;4677,36;49;Cas.Conv;LIMA_CALLAO;2;1;0
4792;4,16;34507,36;50;Div.Sol.Viu;NORTE.SUR;2;0,71;0
4793;4,16;3404,83;34;Div.Sol.Viu;LIMA_CALLAO;2;0,44;0
4794;4,16;22617,42;53;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4795;4,16;9283,42;35;Div.Sol.Viu;NORTE.SUR;3;0,45;0
4797;4,16;5437,22;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4798;4,88;990,52;32;Div.Sol.Viu;NORTE.SUR;1;1;0
4799;4,16;11396,42;37;Cas.Conv;NORTE.SUR;1;0,31;0
4801;4,16;8422,82;42;Cas.Conv;NORTE.SUR;2;0,97;0
4802;4,16;2765,27;49;Div.Sol.Viu;LIMA_CALLAO;2;0,75;0
4803;4,16;671,67;38;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4804;4,16;1941,94;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4805;4,88;1002,25;38;Div.Sol.Viu;LIMA_CALLAO;1;0,11;0
4806;4,16;114421,06;37;Div.Sol.Viu;LIMA_CALLAO;2;0,16;0
4807;4,16;6237,74;49;Div.Sol.Viu;LIMA_CALLAO;2;0,94;0
4808;4,16;3767,57;42;Div.Sol.Viu;NORTE.SUR;4;1;0
4809;4,16;1562,71;48;Div.Sol.Viu;NORTE.SUR;1;1;0
4810;4,16;8257,95;50;Div.Sol.Viu;NORTE.SUR;3;0,62;0
4811;4,88;536,74;59;Cas.Conv;LIMA_CALLAO;1;1;0
4813;4,16;1069,61;61;Cas.Conv;LIMA_CALLAO;2;0,29;0
4814;4,88;806,75;48;Div.Sol.Viu;NORTE.SUR;2;0,33;0
4815;4,16;7099,26;33;Div.Sol.Viu;LIMA_CALLAO;3;0,76;0
4816;4,16;3526,84;23;Div.Sol.Viu;LIMA_CALLAO;3;1;0
4817;4,16;14473,14;40;Cas.Conv;LIMA_CALLAO;1;1;0
4818;4,16;2561,49;58;Div.Sol.Viu;NORTE.SUR;1;0,96;0
4819;4,16;1877,62;60;Cas.Conv;LIMA_CALLAO;1;1;0
4820;4,88;547,5;26;Div.Sol.Viu;LIMA_CALLAO;2;0,78;0
4821;4,88;3401,34;28;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4822;4,16;4186,2;36;Div.Sol.Viu;LIMA_CALLAO;1;0,32;0
4823;4,88;2052,54;65;Div.Sol.Viu;NORTE.SUR;1;1;0
4824;4,88;577,48;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4825;4,16;723,11;33;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4826;4,16;6234,83;49;Cas.Conv;NORTE.SUR;1;1;0
4827;4,16;6020,57;25;Div.Sol.Viu;LIMA_CALLAO;4;0,88;0
4828;4,16;87419,78;46;Cas.Conv;LIMA_CALLAO;4;0,9;0
4829;4,16;4780,81;62;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4830;4,16;7458,29;45;Div.Sol.Viu;LIMA_CALLAO;2;0,59;0
4831;4,16;4361,37;49;Div.Sol.Viu;NORTE.SUR;2;1;0
4832;4,16;14939,38;32;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4833;4,16;2763,02;45;Div.Sol.Viu;LIMA_CALLAO;1;0,97;0
4834;4,16;7248,32;35;Div.Sol.Viu;LIMA_CALLAO;1;0,62;0
4835;4,16;4031,06;35;Div.Sol.Viu;NORTE.SUR;3;0,6;0
4836;4,16;3360,63;47;Div.Sol.Viu;NORTE.SUR;1;0,96;0
4837;4,16;4363,04;59;Cas.Conv;NORTE.SUR;1;1;0
4838;4,16;7042,94;40;Cas.Conv;NORTE.SUR;2;0,32;0
4839;4,16;6417,33;42;Div.Sol.Viu;LIMA_CALLAO;1;0,37;0
4840;4,16;51369,7;45;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4841;4,16;1257,17;51;Div.Sol.Viu;NORTE.SUR;1;0,67;0
4843;4,16;10082,01;33;Div.Sol.Viu;NORTE.SUR;3;0,95;0
4844;4,16;59557;55;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4845;4,16;19140,24;64;Cas.Conv;LIMA_CALLAO;3;0,51;0
4846;4,88;3356,38;36;Div.Sol.Viu;NORTE.SUR;1;1;0
4847;4,16;3046,24;51;Cas.Conv;NORTE.SUR;1;1;0
4848;4,16;25246,25;60;Cas.Conv;LIMA_CALLAO;4;0,43;0
4849;4,16;3789,26;60;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4850;4,88;557,77;25;Div.Sol.Viu;NORTE.SUR;1;1;0
4851;4,16;35265,91;49;Cas.Conv;NORTE.SUR;1;1;0
4852;4,16;18528,02;27;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4853;4,88;14250,53;42;Cas.Conv;LIMA_CALLAO;1;1;0
4854;4,88;2125,59;30;Div.Sol.Viu;NORTE.SUR;1;1;0
4855;4,16;2779,5;51;Cas.Conv;NORTE.SUR;1;1;0
4856;4,88;515,81;29;Div.Sol.Viu;LIMA_CALLAO;2;0,06;0
4857;4,88;681,42;48;Cas.Conv;LIMA_CALLAO;2;0,88;0
4858;4,16;2013,19;26;Div.Sol.Viu;LIMA_CALLAO;2;0,83;0
4859;4,16;41197,69;30;Cas.Conv;LIMA_CALLAO;1;0,3;0
4860;4,16;11006,29;42;Div.Sol.Viu;LIMA_CALLAO;1;0,88;0
4861;4,16;6713,69;34;Div.Sol.Viu;NORTE.SUR;2;0,59;0
4862;4,16;1692,57;44;Cas.Conv;LIMA_CALLAO;1;1;0
4863;4,16;13084,11;25;Div.Sol.Viu;LIMA_CALLAO;1;0,32;0
4864;4,16;6532,28;39;Div.Sol.Viu;NORTE.SUR;2;0,42;0
4865;4,16;7130,02;28;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4866;4,16;5689,45;36;Div.Sol.Viu;LIMA_CALLAO;2;0,96;0
4868;4,16;28671,03;56;Cas.Conv;NORTE.SUR;1;0,51;0
4869;4,16;574,97;24;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4870;4,16;8324,89;38;Cas.Conv;NORTE.SUR;2;0,91;0
4871;4,16;1372,39;41;Cas.Conv;LIMA_CALLAO;1;1;0
4873;4,16;33418,69;35;Div.Sol.Viu;LIMA_CALLAO;2;0,6;0
4874;4,88;1084,37;26;Div.Sol.Viu;NORTE.SUR;1;1;0
4875;4,16;78769,98;62;Cas.Conv;NORTE.SUR;1;0,8;0
4876;4,16;851,23;48;Cas.Conv;NORTE.SUR;1;0,4;0
4877;4,16;4625,96;30;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4879;4,16;70749,99;50;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4880;4,16;529,51;51;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4881;4,16;4454,68;22;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4882;4,16;44622,05;51;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4883;4,16;1303,92;38;Div.Sol.Viu;CENTRO;1;1;0
4884;4,16;1289,63;22;Div.Sol.Viu;NORTE.SUR;1;1;0
4885;4,16;74173,78;45;Div.Sol.Viu;LIMA_CALLAO;3;0,21;0
4886;4,16;6016,17;61;Div.Sol.Viu;LIMA_CALLAO;1;0,67;0
4887;4,16;3524,95;45;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4888;4,16;4676,67;37;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4890;4,88;5935,44;45;Cas.Conv;LIMA_CALLAO;1;1;0
4891;4,16;7306,75;35;Div.Sol.Viu;LIMA_CALLAO;3;0,72;0
4892;4,16;2779,5;48;Cas.Conv;NORTE.SUR;1;0,99;0
4893;4,16;11663,28;58;Div.Sol.Viu;NORTE.SUR;3;0,6;0
4894;4,16;5439,06;47;Cas.Conv;LIMA_CALLAO;3;0,37;0
4895;4,88;952,93;28;Div.Sol.Viu;NORTE.SUR;2;0,98;0
4896;4,16;1694,45;33;Div.Sol.Viu;LIMA_CALLAO;1;0,28;0
4897;4,16;8599,82;47;Div.Sol.Viu;NORTE.SUR;1;0,96;0
4898;4,16;2304;28;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4899;4,16;3817,55;32;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4900;4,88;763,68;35;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4901;4,88;2706,81;22;Div.Sol.Viu;LIMA_CALLAO;2;0,54;0
4902;4,16;5791,85;58;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4903;4,16;23235,81;43;Cas.Conv;LIMA_CALLAO;1;1;0
4904;4,16;9580,35;45;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4905;4,16;1176,11;26;Cas.Conv;NORTE.SUR;1;0,99;0
4906;4,16;1899,15;50;Cas.Conv;NORTE.SUR;1;1;0
4907;4,16;3289,63;38;Div.Sol.Viu;LIMA_CALLAO;2;0,75;0
4908;4,16;8272,95;55;Div.Sol.Viu;LIMA_CALLAO;3;0,32;0
4909;4,16;2195,02;21;Div.Sol.Viu;LIMA_CALLAO;4;0,88;0
4910;4,16;8049,32;44;Div.Sol.Viu;LIMA_CALLAO;2;0,59;0
4911;4,88;1283,21;43;Div.Sol.Viu;LIMA_CALLAO;1;0,09;0
4912;4,16;5141,44;45;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4913;4,16;18834,92;44;Cas.Conv;NORTE.SUR;1;1;0
4914;4,16;5413,19;41;Cas.Conv;LIMA_CALLAO;1;1;0
4915;4,16;4661,38;44;Div.Sol.Viu;LIMA_CALLAO;2;0,45;0
4916;4,16;4523,03;45;Cas.Conv;LIMA_CALLAO;1;1;0
4918;4,16;14760,9;44;Div.Sol.Viu;LIMA_CALLAO;2;0,72;0
4919;4,16;16008,44;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4920;4,88;1255,53;56;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4921;4,88;4418,42;36;Div.Sol.Viu;LIMA_CALLAO;2;0,66;0
4923;4,16;3957,69;44;Div.Sol.Viu;LIMA_CALLAO;2;0,2;0
4924;4,88;2679,67;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4925;4,16;5118,76;49;Cas.Conv;LIMA_CALLAO;3;0,23;0
4926;4,88;840,11;28;Div.Sol.Viu;CENTRO;3;0,1;0
4927;4,16;854,78;65;Div.Sol.Viu;NORTE.SUR;1;0,68;0
4928;4,88;13491,05;33;Div.Sol.Viu;NORTE.SUR;1;1;0
4930;4,88;655,71;32;Div.Sol.Viu;NORTE.SUR;1;1;0
4931;4,88;984,13;22;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4932;4,88;863,98;32;Cas.Conv;NORTE.SUR;2;0,92;0
4933;4,16;2213,91;39;Div.Sol.Viu;LIMA_CALLAO;1;0,31;0
4934;4,88;970,82;27;Div.Sol.Viu;NORTE.SUR;1;1;0
4935;4,16;523,61;34;Div.Sol.Viu;NORTE.SUR;1;0,98;0
4936;4,88;14565,04;35;Div.Sol.Viu;NORTE.SUR;1;1;0
4937;4,16;2242,76;58;Div.Sol.Viu;NORTE.SUR;1;1;0
4938;4,16;6520,87;40;Cas.Conv;LIMA_CALLAO;1;1;0
4939;4,16;8657,5;51;Div.Sol.Viu;NORTE.SUR;2;0,36;0
4940;4,16;650,57;59;Cas.Conv;NORTE.SUR;1;1;0
4941;4,16;17249,68;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4942;4,16;5031,32;35;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4943;4,88;1767,13;37;Div.Sol.Viu;LIMA_CALLAO;1;0,14;0
4944;4,88;10199,24;46;Div.Sol.Viu;NORTE.SUR;2;0,84;0
4945;4,88;4042,92;37;Div.Sol.Viu;LIMA_CALLAO;1;0,11;0
4946;4,16;16320,96;57;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4947;4,88;882,75;23;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4948;4,16;7802,95;34;Div.Sol.Viu;NORTE.SUR;1;1;0
4949;4,16;3652,13;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4950;4,16;7284,74;26;Div.Sol.Viu;LIMA_CALLAO;3;0,9;0
4951;4,16;22983,73;29;Div.Sol.Viu;LIMA_CALLAO;5;0,95;0
4952;4,16;1655,21;26;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4953;4,16;6955,62;43;Div.Sol.Viu;LIMA_CALLAO;2;0,85;0
4954;4,16;6135,32;60;Cas.Conv;LIMA_CALLAO;1;0,73;0
4955;4,16;4655,16;46;Cas.Conv;NORTE.SUR;3;1;0
4956;4,88;976,38;59;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4957;4,88;667,89;37;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4958;4,16;5868,45;47;Div.Sol.Viu;LIMA_CALLAO;2;0,89;0
4959;4,16;5992,55;61;Div.Sol.Viu;LIMA_CALLAO;5;0,33;0
4960;4,88;5470,89;39;Cas.Conv;LIMA_CALLAO;3;0,61;0
4961;4,16;3708,92;57;Div.Sol.Viu;LIMA_CALLAO;4;0,73;0
4962;4,16;9937,97;65;Div.Sol.Viu;LIMA_CALLAO;2;0,46;0
4963;4,88;1610,65;30;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4965;4,16;7795,43;50;Div.Sol.Viu;NORTE.SUR;1;1;0
4966;4,16;4124,48;41;Div.Sol.Viu;LIMA_CALLAO;1;0,13;0
4967;4,16;18751,29;33;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4968;4,88;3101,36;32;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4969;4,16;6021,14;28;Div.Sol.Viu;LIMA_CALLAO;2;0,96;0
4970;4,16;7576,52;39;Cas.Conv;LIMA_CALLAO;1;1;0
4971;4,88;1213,25;38;Div.Sol.Viu;LIMA_CALLAO;2;0,14;0
4972;4,16;1113,97;43;Cas.Conv;NORTE.SUR;1;1;0
4973;4,16;14816,61;61;Cas.Conv;LIMA_CALLAO;3;0,96;0
4974;4,16;7286,43;40;Div.Sol.Viu;LIMA_CALLAO;3;0,92;0
4975;4,16;4280,17;33;Div.Sol.Viu;NORTE.SUR;2;0,59;0
4976;4,16;1274,29;37;Div.Sol.Viu;LIMA_CALLAO;1;0,95;0
4977;4,88;1101,47;50;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4978;4,88;4462,49;40;Cas.Conv;LIMA_CALLAO;1;1;0
4979;4,16;3439,11;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4980;4,16;1658,12;42;Cas.Conv;NORTE.SUR;1;0,98;0
4981;4,16;2333,6;23;Div.Sol.Viu;NORTE.SUR;3;0,98;0
4982;4,16;9106,69;56;Div.Sol.Viu;LIMA_CALLAO;1;0,39;0
4983;4,88;861,01;25;Div.Sol.Viu;LIMA_CALLAO;1;0,15;0
4984;4,88;2047,92;27;Div.Sol.Viu;LIMA_CALLAO;4;0,58;0
4985;4,16;3045,74;29;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4986;4,16;871,15;48;Div.Sol.Viu;NORTE.SUR;1;1;0
4987;4,88;1319,12;33;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4988;4,16;550,59;40;Div.Sol.Viu;LIMA_CALLAO;1;0,41;0
4989;4,88;23671,57;28;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4990;4,16;1382,47;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4991;4,16;4878,49;44;Cas.Conv;LIMA_CALLAO;2;0,74;0
4992;4,16;1175,97;40;Cas.Conv;LIMA_CALLAO;1;0,96;0
4993;4,16;20227,92;36;Div.Sol.Viu;NORTE.SUR;3;0,94;0
4994;4,16;12038,3;40;Cas.Conv;LIMA_CALLAO;2;0,91;0
4995;4,16;6659,77;43;Div.Sol.Viu;LIMA_CALLAO;2;0,62;0
4996;4,16;7763,37;53;Div.Sol.Viu;LIMA_CALLAO;3;0,43;0
4997;4,88;7169,35;63;Cas.Conv;NORTE.SUR;1;1;0
5001;4,16;999,59;40;Div.Sol.Viu;NORTE.SUR;1;1;0
5002;4,16;1785,93;31;Cas.Conv;LIMA_CALLAO;1;1;0
5003;4,16;7703;62;Cas.Conv;LIMA_CALLAO;1;1;0
5004;4,16;1762,64;37;Div.Sol.Viu;NORTE.SUR;1;0,27;0
5005;4,88;1412,16;64;Cas.Conv;LIMA_CALLAO;2;0,05;0
5007;4,16;8360,17;50;Cas.Conv;LIMA_CALLAO;2;0,34;0
5008;4,16;1897,66;24;Div.Sol.Viu;LIMA_CALLAO;1;0,12;0
5009;4,16;6512,43;34;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5010;4,16;10519,32;41;Div.Sol.Viu;NORTE.SUR;1;1;0
5011;4,16;7430,42;45;Div.Sol.Viu;LIMA_CALLAO;3;0,22;0
5012;4,16;2443,04;48;Cas.Conv;NORTE.SUR;1;1;0
5013;4,88;1902,87;61;Div.Sol.Viu;NORTE.SUR;1;1;0
5014;4,88;800,69;32;Div.Sol.Viu;NORTE.SUR;1;1;0
5015;4,88;2311,88;39;Div.Sol.Viu;NORTE.SUR;1;1;0
5016;4,88;638,9;20;Div.Sol.Viu;LIMA_CALLAO;3;0,96;0
5017;4,16;5796,76;57;Cas.Conv;LIMA_CALLAO;3;0,93;0
5018;4,16;7260,18;64;Cas.Conv;NORTE.SUR;1;1;0
5019;4,88;2230;31;Div.Sol.Viu;LIMA_CALLAO;3;0,76;0
5020;4,88;3314,3;43;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5023;4,88;8296,13;47;Div.Sol.Viu;NORTE.SUR;1;1;0
5024;4,16;1365,37;51;Cas.Conv;NORTE.SUR;1;0,97;0
5025;4,16;17116,4;48;Div.Sol.Viu;LIMA_CALLAO;2;0,72;0
5026;4,16;38817,23;62;Div.Sol.Viu;LIMA_CALLAO;3;0,82;0
5027;4,88;1856,19;23;Div.Sol.Viu;LIMA_CALLAO;2;0,94;0
5028;4,16;25236,81;32;Div.Sol.Viu;LIMA_CALLAO;3;0,96;0
5029;4,16;1952,66;36;Div.Sol.Viu;LIMA_CALLAO;1;0,19;0
5030;4,88;8628,44;28;Div.Sol.Viu;LIMA_CALLAO;2;0,49;0
5031;4,16;16493,37;32;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5032;4,16;3046,34;49;Cas.Conv;NORTE.SUR;2;1;0
5033;4,88;674,75;32;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5035;4,16;1309,83;54;Cas.Conv;LIMA_CALLAO;2;0,94;0
5036;4,16;6452,33;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5038;4,16;13842,52;48;Div.Sol.Viu;LIMA_CALLAO;2;0,52;0
5039;4,88;7310,59;34;Div.Sol.Viu;LIMA_CALLAO;3;1;0
5040;4,16;12052,53;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5041;4,16;7487,25;57;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
5042;4,88;1890,01;29;Div.Sol.Viu;LIMA_CALLAO;2;0,26;0
5043;4,16;8874,53;32;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
5044;4,16;20548,94;45;Cas.Conv;NORTE.SUR;2;0,97;0
5045;4,88;1543,12;39;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5046;4,16;7688,95;47;Div.Sol.Viu;NORTE.SUR;2;0,84;0
5047;4,16;9132,27;59;Div.Sol.Viu;LIMA_CALLAO;1;0,53;0
5048;4,16;38582,09;36;Div.Sol.Viu;LIMA_CALLAO;1;0,98;0
5049;4,16;2359,54;31;Div.Sol.Viu;NORTE.SUR;1;1;0
5050;4,16;1562,71;34;Div.Sol.Viu;NORTE.SUR;3;1;0
5051;4,88;2113,74;35;Cas.Conv;LIMA_CALLAO;2;1;0
5052;4,16;14126,28;51;Div.Sol.Viu;LIMA_CALLAO;2;1;0
5053;4,16;7190,63;34;Cas.Conv;NORTE.SUR;3;0,6;0
5054;4,16;3872,46;45;Div.Sol.Viu;LIMA_CALLAO;2;0,38;0
5055;4,16;5481,04;56;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5056;4,88;2780,83;24;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5057;4,16;61935,57;37;Div.Sol.Viu;LIMA_CALLAO;1;0,4;0
5059;4,16;8054,95;50;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5060;4,16;19826,38;51;Div.Sol.Viu;LIMA_CALLAO;2;0,99;0
5061;4,16;9874,24;39;Div.Sol.Viu;LIMA_CALLAO;2;0,8;0
5062;4,88;8628,63;47;Cas.Conv;LIMA_CALLAO;3;0,23;0
5063;4,16;10747,34;55;Div.Sol.Viu;NORTE.SUR;2;0,98;0
5064;4,88;676,65;24;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5065;4,16;4494,34;27;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5066;4,16;6342;45;Div.Sol.Viu;NORTE.SUR;1;1;0
5067;4,88;5018,63;44;Div.Sol.Viu;LIMA_CALLAO;3;0,05;0
5068;4,16;4038,72;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5069;4,88;2195,85;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5070;4,16;15538,78;35;Div.Sol.Viu;LIMA_CALLAO;2;1;0
5071;4,16;21470,99;33;Div.Sol.Viu;LIMA_CALLAO;1;0,14;0
5072;4,88;956,38;30;Div.Sol.Viu;NORTE.SUR;2;0,92;0
5073;4,16;4298,29;58;Div.Sol.Viu;NORTE.SUR;1;1;0
5074;4,16;40055,48;62;Div.Sol.Viu;LIMA_CALLAO;1;0,49;0
5075;4,16;820,57;27;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5077;4,88;10552,33;61;Div.Sol.Viu;NORTE.SUR;2;0,16;0
5078;4,16;10743,04;47;Cas.Conv;LIMA_CALLAO;1;0,26;0
5079;4,16;10268,25;57;Cas.Conv;LIMA_CALLAO;1;1;0
5080;4,16;4448,73;24;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5081;4,88;4842,18;28;Div.Sol.Viu;LIMA_CALLAO;1;0,22;0
5082;4,16;3244,51;31;Div.Sol.Viu;NORTE.SUR;2;1;0
5083;4,88;5154,4;42;Div.Sol.Viu;LIMA_CALLAO;2;1;0
5084;4,16;6243,4;42;Div.Sol.Viu;NORTE.SUR;1;1;0
5085;4,16;722,48;47;Cas.Conv;NORTE.SUR;2;0,77;0
5086;4,16;2039,89;52;Cas.Conv;NORTE.SUR;1;1;0
5087;4,16;5359,46;64;Cas.Conv;LIMA_CALLAO;1;0,79;0
5088;4,16;1005,64;26;Div.Sol.Viu;NORTE.SUR;1;1;0
5089;4,16;14152,42;46;Cas.Conv;LIMA_CALLAO;2;1;0
5090;4,16;4989,5;64;Cas.Conv;LIMA_CALLAO;2;0,98;0
5091;4,16;7700,96;38;Cas.Conv;NORTE.SUR;1;1;0
5092;4,16;146313,05;61;Cas.Conv;LIMA_CALLAO;3;0,38;0
5093;4,88;7890,51;48;Div.Sol.Viu;LIMA_CALLAO;2;0,04;0
5094;4,88;4238,88;61;Cas.Conv;LIMA_CALLAO;2;1;0
5096;4,88;652,85;36;Div.Sol.Viu;LIMA_CALLAO;1;0,05;0
5097;4,16;5113,87;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5098;4,16;50002,73;31;Div.Sol.Viu;LIMA_CALLAO;3;0,81;0
5099;4,88;1232,1;47;Div.Sol.Viu;NORTE.SUR;1;1;0
5100;4,16;6643,91;59;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5101;4,16;4862,9;37;Div.Sol.Viu;LIMA_CALLAO;2;0,35;0
5102;4,16;13531,47;41;Div.Sol.Viu;LIMA_CALLAO;1;0,65;0
5103;4,88;5367,01;57;Div.Sol.Viu;NORTE.SUR;1;1;0
5104;4,16;4492,9;56;Div.Sol.Viu;LIMA_CALLAO;1;1;0
5105;4,16;26806,02;64;Div.Sol.Viu;LIMA_CALLAO;1;0,57;0
5106;4,16;784,95;63;Div.Sol.Viu;NORTE.SUR;1;1;0
5108;4,88;5849,41;52;Cas.Conv;LIMA_CALLAO;1;1;0
5109;4,88;7994,48;29;Div.Sol.Viu;LIMA_CALLAO;2;0,78;0
5110;4,16;13402,74;33;Div.Sol.Viu;LIMA_CALLAO;3;0,59;0
5111;4,88;1537,54;43;Cas.Conv;NORTE.SUR;3;0,14;0
5112;4,16;8047,14;35;Div.Sol.Viu;NORTE.SUR;4;1;0
5113;4,16;15914,53;37;Div.Sol.Viu;LIMA_CALLAO;2;0,67;0
5114;4,88;8387,79;56;Cas.Conv;NORTE.SUR;2;0,35;0
5115;4,16;15873,37;46;Cas.Conv;LIMA_CALLAO;1;0,3;0
